set1/g1.rud,800,19176,11025,11297,11106,163,11358,50,20.406411420,randomised,0.340932,37.6583
set1/g1.rud,800,19176,11025,11297,11106,74,11394,50,9.2848311463,simple_greedy,0.345571,26.9448
set1/g1.rud,800,19176,11025,11297,11106,124,11375,50,15.480511462,semi-greedy,0.350347,32.736
set1/g2.rud,800,19176,11009,11236,11113,162,11367,50,20.190311461,randomised,0.338286,37.2278
set1/g2.rud,800,19176,11009,11236,11113,74,11405,50,9.2648811474,simple_greedy,0.339561,27.26
set1/g2.rud,800,19176,11009,11236,11113,118,11369,50,14.982811459,semi-greedy,0.362508,32.6413
set1/g3.rud,800,19176,11035,11276,11107,160,11353,50,20.38511414,randomised,0.349906,37.9028
set1/g3.rud,800,19176,11035,11276,11107,69,11395,50,8.8211211474,simple_greedy,0.350153,27.0438
set1/g3.rud,800,19176,11035,11276,11107,123,11374,50,15.74111463,semi-greedy,0.365004,33.5289
set1/g4.rud,800,19176,11037,11272,11132,171,11383,50,21.910511489,randomised,0.348136,39.4134
set1/g4.rud,800,19176,11037,11272,11132,74,11405,50,9.6168511472,simple_greedy,0.346907,27.9139
set1/g4.rud,800,19176,11037,11272,11132,125,11391,50,16.054711522,semi-greedy,0.368778,33.7159
set1/g5.rud,800,19176,11007,11285,11088,165,11355,50,21.116511462,randomised,0.347557,38.9575
set1/g5.rud,800,19176,11007,11285,11088,72,11414,50,9.4276411490,simple_greedy,0.347035,28.1743
set1/g5.rud,800,19176,11007,11285,11088,124,11382,50,15.926811480,semi-greedy,0.381455,33.8418
set1/g6.rud,800,19176,1532,1738,1577,175,1906,50,22.3991975,randomised,0.345164,39.7677
set1/g6.rud,800,19176,1532,1738,1577,84,1936,50,10.83062009,simple_greedy,0.348731,28.8441
set1/g6.rud,800,19176,1532,1738,1577,149,1913,50,19.14252000,semi-greedy,0.350699,36.7388
set1/g7.rud,800,19176,1376,1573,1415,173,1743,50,22.44951807,randomised,0.348119,40.1712
set1/g7.rud,800,19176,1376,1573,1415,94,1781,50,12.56411856,simple_greedy,0.349789,31.1736
set1/g7.rud,800,19176,1376,1573,1415,145,1740,50,19.0891823,semi-greedy,0.363649,36.9916
set1/g8.rud,800,19176,1379,1580,1456,180,1756,50,23.34521846,randomised,0.346694,40.9956
set1/g8.rud,800,19176,1379,1580,1456,84,1771,50,10.86711859,simple_greedy,0.346939,29.0507
set1/g8.rud,800,19176,1379,1580,1456,146,1751,50,18.8181858,semi-greedy,0.368647,36.339
set1/g9.rud,800,19176,1420,1634,1497,169,1780,50,21.53281877,randomised,0.342527,38.9021
set1/g9.rud,800,19176,1420,1634,1497,88,1823,50,11.27251901,simple_greedy,0.342912,29.1071
